BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
405	8E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
406	8E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
407	8E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
408	8E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
409	8E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
410	8.1E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
411	8.1E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
412	8.1E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
413	8.1E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
414	8.1E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
415	8.1E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
416	8.2E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
417	8.2E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
418	8.2E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
419	8.2E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
420	8.2E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
421	8.2E-12	1E10	1E10	1E-30	1.06907973390608E-10	1E10	1E-30	1E10	0.125746125255289	1E-30	1.26391761261966E-11	0.185187085134158	4.0423605468172E-11	5.90962363351351E-12	0.618634205447715	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
422	8.3E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
423	8.3E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
424	8.3E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
425	8.3E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
426	8.3E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
427	8.3E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
428	8.4E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
429	8.4E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
430	8.4E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
431	8.4E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
432	8.4E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
433	8.4E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
434	8.5E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
435	8.5E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
436	8.5E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
437	8.5E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
438	8.5E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
439	8.5E-12	1E10	1E10	1E-30	1.08885863086417E-10	1E10	1E-30	1E10	0.12543522310433	1E-30	1.11506901626464E-11	0.200998899060677	8.75198753908534E-11	3.68203725791534E-12	0.328066802053794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
440	8.6E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
441	8.6E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
442	8.6E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
443	8.6E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
444	8.6E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
445	8.6E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
446	8.7E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
447	8.7E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
448	8.7E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
449	8.7E-12	1E10	1E10	1E-30	1.07210241498137E-10	1E10	1E-30	1E10	0.123051011848212	1E-30	1.08582568198867E-11	0.200286667034805	4.34618531144956E-11	5.49650502930028E-12	0.524760015409846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
