BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
415	8.1E-12	1E10	1E10	1E-30	2.70437338916477E-10	1E10	1E-30	1E10	0.1	1E-30	9.43318196335913E-12	0.301692764230215	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
416	8.1E-12	1E10	1E10	1E-30	2.70437338916477E-10	1E10	1E-30	1E10	0.1	1E-30	9.43318196335913E-12	0.301692764230215	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
417	8.2E-12	1E10	1E10	1E-30	2.70437338916477E-10	1E10	1E-30	1E10	0.1	1E-30	9.43318196335913E-12	0.301692764230215	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
418	8.2E-12	1E10	1E10	1E-30	2.70437338916477E-10	1E10	1E-30	1E10	0.1	1E-30	9.43318196335913E-12	0.301692764230215	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
419	8.2E-12	1E10	1E10	1E-30	2.70437338916477E-10	1E10	1E-30	1E10	0.1	1E-30	9.43318196335913E-12	0.301692764230215	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
420	8.2E-12	1E10	1E10	1E-30	2.70437338916477E-10	1E10	1E-30	1E10	0.1	1E-30	9.43318196335913E-12	0.301692764230215	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
421	8.3E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
422	8.3E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
423	8.3E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
424	8.3E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
425	8.4E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
426	8.4E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
427	8.4E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
428	8.4E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
429	8.5E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
430	8.5E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
431	8.5E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
432	8.5E-12	1E10	1E10	1E-30	2.40371180313021E-10	1E10	1E-30	1E10	0.1	1E-30	7.26381633243555E-12	0.192916142693486	1.41777345980968E-11	2.08570164711314E-11	1E5	4.37943938393592E-11	4.96252702469683E-12	0.770780095216471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
433	8.6E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
434	8.6E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
435	8.6E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
436	8.6E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
437	8.7E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
438	8.7E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
439	8.7E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
440	8.7E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
441	8.8E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
442	8.8E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
443	8.8E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
444	8.8E-12	1E10	1E10	1E-30	2.62150476671191E-10	1E10	1E-30	1E10	0.095	1E-30	9.87082125251309E-12	0.181423214229338	1.39199997869613E-10	2.49608682244715E-12	0.4169684666804	1.61582476240104E-10	2.11336079051833E-12	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
445	8.9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
446	8.9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
447	8.9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
448	8.9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
449	9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
450	9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
451	9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
452	9E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
453	9.1E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
454	9.1E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
455	9.1E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
456	9.1E-12	1E10	1E10	1E-30	1.49839306381333E-10	1E10	1E-30	1E10	0.095	2.52135700318439E-11	1.20573997097582E-11	0.614932393782981	1.94236936220182E-12	1.01552233296924E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
457	9.2E-12	1E10	1E10	1E-30	1.97386232059904E-10	1E10	1E-30	1E10	0.095	1E-30	6.81310133915476E-12	7.63157433963586E-02	2.90455022609451E-11	9.76048411801346E-12	1E5	8.6950918243912E-14	5.9280557120543E-11	33.4018898753874	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
458	9.2E-12	1E10	1E10	1E-30	1.97386232059904E-10	1E10	1E-30	1E10	0.095	1E-30	6.81310133915476E-12	7.63157433963586E-02	2.90455022609451E-11	9.76048411801346E-12	1E5	8.6950918243912E-14	5.9280557120543E-11	33.4018898753874	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
459	9.2E-12	1E10	1E10	1E-30	1.97386232059904E-10	1E10	1E-30	1E10	0.095	1E-30	6.81310133915476E-12	7.63157433963586E-02	2.90455022609451E-11	9.76048411801346E-12	1E5	8.6950918243912E-14	5.9280557120543E-11	33.4018898753874	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
